ticker,code,name,market,exchange,universe_source,merge_code,merge_exchange,source_name,source_description,price,volume,avg_volume_30d,market_cap,pe,pb,dividend_yield,roe,debt_to_equity,gross_margin,operating_margin,profit_margin,revenue_growth,earnings_growth,return_1m,return_3m,return_6m,return_12m,volatility_1m,beta_1y,source_code,source_symbol,source_exchange,avg_turnover_30d,price_status,fundamental_fields_present,fundamental_status,data_retrieved_at_utc,price_date,price_basis,price_source,fundamental_source,eligible,rank_return_1m,rank_return_3m,rank_return_6m,rank_return_12m,rank_avg_turnover_30d,rank_volatility_1m,beta_abs,rank_beta_abs,momentum_score,risk_score,liquidity_score,pre_score,earnings_yield,rank_earnings_yield,rank_dividend_yield,rank_roe,rank_gross_margin,rank_operating_margin,rank_profit_margin,rank_revenue_growth,rank_earnings_growth,rank_pb,rank_debt_to_equity,value_score,quality_score,growth_score,factor_coverage,total_score,flags,market_rank,theme,theme_source,is_mortgage_reit,theme_rank,research_status,research_candidate,previous_market_rank,rank_change,daily_change,regime_adjusted_score,regime,factor_model_version,regime_rank
8739.T,8739,"SPARX Group Co.,Ltd.",JP,Prime Market (Domestic),JPX,8739,TSE,8739,"Sparx Group Co., Ltd.",2538.0,64900.0,116023.33333333331,79545156132.0,13.11356147899066,2.470248686884708,3.54609929078014,20.8281156421844,0.2467522881606139,,50.9066341208264,33.3493156655915,23.06619461431177,33.25803117798414,11.658600967883856,18.43210452636491,21.14558472553699,62.483994878361074,2.311655915803795,1.1978151,8739,TSE:8739,TSE,294467220.0,ok,7,ok,2026-08-23T02:29:50.368137+00:00,,TradingView scanner close; exact exchange timestamp unavailable,TradingView scanner (unofficial/undocumented),TradingView scanner (unofficial/undocumented),True,0.8695652173913043,0.8617337294085876,0.8722657304887929,0.895760194436943,0.6847796701811301,0.5468539022414258,1.1978151,0.1282743721307048,87.48312179314071,33.75641371860653,68.477967018113,71.200671558253,0.0762569345941686,0.6056729699666296,0.7973182052604435,0.8608786610878661,,0.9932291666666668,0.978125,0.8690601900739177,0.6279712548369265,0.2672190574831693,0.5106826472120896,55.67367442367475,83.57288687416555,74.85157224554222,1.0,67.9678851003306,ok,29.0,Other,concentration_guard_keyword_v1,False,19.0,research_candidate,True,29.0,0.0,unchanged,68.48493121462981,UNKNOWN,1.7.0,64
6083.T,6083,"ERI HOLDINGS CO.,LTD.",JP,Standard Market(Domestic),JPX,6083,TSE,6083,"ERI Holdings Co., Ltd.",1650.0,31500.0,86096.66666666669,38770178604.0,11.828720132481664,4.358606949067062,2.54545375757574,42.4058649484266,0.284728615943666,37.523500883851,20.0117873786805,12.7369224660071,24.987465529573917,146.55376898100442,11.336032388663968,25.316456949367105,6.566201280947269,67.00405025303645,3.201039742895818,0.28638008,6083,TSE:6083,TSE,142059500.00000003,ok,7,ok,2026-08-23T02:29:50.368137+00:00,,TradingView scanner close; exact exchange timestamp unavailable,TradingView scanner (unofficial/undocumented),TradingView scanner (unofficial/undocumented),True,0.8603834728598434,0.9192546583850932,0.7110450985687281,0.9073724007561436,0.5928629359286294,0.3248717256278692,0.28638008,0.6907912503375642,84.9513907642452,50.78314879827167,59.28629359286294,72.55956569704448,0.08454,0.699666295884316,0.556988138215575,0.9827405857740584,0.6473165388828039,0.8619791666666666,0.7932291666666667,0.8912354804646251,0.912106135986733,0.1020196789228379,0.4768108389786347,45.28913710075763,75.2415259393766,90.1670808225679,1.0,68.52626285892467,ok,23.0,Other,concentration_guard_keyword_v1,False,14.0,research_candidate,True,18.0,-5.0,unchanged,68.16757456328811,UNKNOWN,1.7.0,65
9619.T,9619,"ICHINEN HOLDINGS CO.,LTD.",JP,Prime Market (Domestic),JPX,9619,TSE,9619,"ICHINEN HOLDINGS CO., LTD.",2699.0,32900.0,46143.333333333336,63286126137.0,5.044606168400131,0.8164357945150833,2.96406076324565,17.5592308652073,1.71057708277439,21.8643874232889,7.1148216936846,7.61310564942208,6.278147218336176,84.87759990490513,14.026193493874102,26.65415297982168,24.49261992619926,51.71444631815627,2.1116351680644825,0.34865174,9619,TSE:9619,TSE,124540856.66666669,ok,7,ok,2026-08-23T02:29:50.368137+00:00,,TradingView scanner close; exact exchange timestamp unavailable,TradingView scanner (unofficial/undocumented),TradingView scanner (unofficial/undocumented),True,0.9041317850391576,0.925195787199568,0.8914393734809614,0.8701053200108021,0.5809678291430116,0.6138266270591413,0.34865174,0.6205779098028625,89.77180664326222,61.72022684310019,58.09678291430116,78.00765813387756,0.198231530196369,0.9888765294771968,0.6709644146467251,0.7960251046025104,0.2913472070098576,0.4203125,0.5682291666666667,0.4487856388595564,0.8446655610834716,0.8394614189539099,0.0865033871808234,83.31007876926107,43.248347309197165,64.6725599971514,1.0,67.2979235419992,ok,33.0,Other,concentration_guard_keyword_v1,False,21.0,research_candidate,True,34.0,1.0,unchanged,68.03464286181195,UNKNOWN,1.7.0,66
3284.T,3284,"Hoosiers Holdings Co.,Ltd.",JP,Prime Market (Domestic),JPX,3284,TSE,3284,"Hoosiers Holdings Co.,Ltd.",1333.0,146800.0,181923.3333333333,53855419090.0,6.783863463678849,1.0666937333199569,5.55138784696174,17.7532830430413,2.41322168528554,22.1641827476306,10.345284505785,5.60503246413602,55.62755057740731,34.13499805448797,7.5,10.714285714285714,0.9848484848484848,3.735408560311284,1.5098980830237976,0.389732,3284,TSE:3284,TSE,242503803.3333333,ok,7,ok,2026-08-23T02:29:50.368137+00:00,,TradingView scanner close; exact exchange timestamp unavailable,TradingView scanner (unofficial/undocumented),TradingView scanner (unofficial/undocumented),True,0.7634350526600054,0.7122603294625979,0.5911423170402377,0.4709694842019983,0.6588267099216004,0.8009721847150959,0.389732,0.5754793410748043,63.44517958412098,68.822576289495,65.88267099216004,65.15515247167035,0.1474086271567891,0.9632925472747496,0.9819494584837544,0.8028242677824268,0.2979189485213581,0.6046875,0.4223958333333333,0.9736008447729672,0.6346047540077391,0.6768513723459347,0.0510682647212089,87.40311260348129,43.57789628716654,80.4102799390353,1.0,68.66747159151143,ok,21.0,Other,concentration_guard_keyword_v1,False,12.0,research_candidate,True,25.0,4.0,unchanged,67.85843322844931,UNKNOWN,1.7.0,67
296A.T,296A,"Reiwa Accounting Holdings Co.,Ltd.",JP,Growth Market(Domestic),JPX,296A,TSE,296A,"Reiwa Accounting Holdings Co., Ltd.",1087.0,586000.0,150830.0,40762500000.0,26.51342379280991,18.03205126610049,3.40386384544618,65.8252089547087,0.0016574186226084,59.2171096720318,36.6728746214604,25.8862271430176,,,20.509977827051,43.403693931398415,61.99701937406856,68.00618238021639,3.695430082588584,0.23417687,296A,TSE:296A,TSE,163952210.0,ok,5,ok,2026-08-23T02:29:50.368137+00:00,,TradingView scanner close; exact exchange timestamp unavailable,TradingView scanner (unofficial/undocumented),TradingView scanner (unofficial/undocumented),True,0.9503105590062112,0.9735349716446124,0.980016203078585,0.9111531190926276,0.6066504460665044,0.2341344855522549,0.23417687,0.7464218201458277,95.37537132055093,49.02781528490413,60.66504460665044,78.58193330455414,0.0377167433302667,0.1601779755283648,0.7663744198040227,0.9968619246861924,0.8718510405257394,0.9713541666666666,0.9510416666666668,,,0.0067322630761263,0.9244398124022928,31.10948861361713,94.31097221895118,,0.8,66.2694914987004,ok,47.0,Other,concentration_guard_keyword_v1,False,33.0,research_candidate,True,62.0,15.0,rank_up,67.7409919812053,UNKNOWN,1.7.0,68
166A.T,166A,TASUKI Holdings Inc.,JP,Prime Market (Domestic),JPX,166A,TSE,166A,TASUKI Holdings Inc.,1149.0,296100.0,623010.0,70934116184.0,10.444229722150766,2.19651461114255,4.52567449956484,22.6270671020356,2.3439648888334803,21.3648370903129,13.5507835136345,6.99201499544126,45.073210947433815,148.87656717295798,5.801104972375691,32.52595155709343,37.27598566308244,54.22818791946309,3.7767877511102497,0.577171,166A,TSE:166A,TSE,715838490.0,ok,7,ok,2026-08-23T02:29:50.368137+00:00,,TradingView scanner close; exact exchange timestamp unavailable,TradingView scanner (unofficial/undocumented),TradingView scanner (unofficial/undocumented),True,0.698352687010532,0.9495004050769646,0.944909532811234,0.8768566027545234,0.7977831846444985,0.2200918174453145,0.577171,0.4161490683229814,86.74048069133136,31.8120442884148,79.77831846444985,71.96404725656998,0.0957466492602262,0.7931034482758621,0.929860752965446,0.8865062761506276,0.2798466593647316,0.734375,0.525,0.9630411826821542,0.9176340519624102,0.30864836872087,0.0541948931735278,67.72041899873928,49.59845657377774,94.0337617322282,1.0,65.91934998653683,ok,50.0,Other,concentration_guard_keyword_v1,False,36.0,research_candidate,True,48.0,-2.0,unchanged,67.66657400231111,UNKNOWN,1.7.0,69
8935.T,8935,"FJ NEXT HOLDINGS CO.,LTD.",JP,Prime Market (Domestic),JPX,8935,TSE,8935,FJ NEXT HOLDINGS CO. LTD.,2038.0,48600.0,58326.66666666666,66612732491.0,5.625467523828188,0.7969358154189976,3.23846908734053,15.0425985090522,0.186253089294029,19.6756134360359,11.292649355462,7.85158421345192,25.89537877083802,54.08534725887654,11.732456140350877,14.49438202247191,9.276139410187668,39.58904109589041,2.4476675873602884,1.0928596,8935,TSE:8935,TSE,118869746.66666666,ok,7,ok,2026-08-23T02:29:50.368137+00:00,,TradingView scanner close; exact exchange timestamp unavailable,TradingView scanner (unofficial/undocumented),TradingView scanner (unofficial/undocumented),True,0.8703753713205509,0.79530110721037,0.7493923845530651,0.8179854172292735,0.5758313057583131,0.5079665136375912,1.0928596,0.159060221442074,80.82635700783149,33.351336753983254,57.58313057583131,65.4711179795694,0.1777630029440628,0.9810901001112348,0.7323362558019598,0.7301255230125523,0.2415115005476451,0.6473958333333333,0.5833333333333334,0.9002111932418163,0.7512437810945274,0.8549974106680476,0.5695674830640959,85.61412555270807,55.4386734658192,82.57274871681719,1.0,68.90440356226748,ok,18.0,Other,concentration_guard_keyword_v1,False,11.0,research_candidate,True,20.0,2.0,unchanged,67.52275708347496,UNKNOWN,1.7.0,70
4763.T,4763,"CREEK & RIVER Co.,Ltd.",JP,Prime Market (Domestic),JPX,4763,TSE,4763,"CREEK & RIVER Co., Ltd.",1512.0,33100.0,63530.0,33704448212.000004,6.893734361435939,1.641256089323322,3.30687830687831,26.2893990668378,0.5908485154162311,37.2822261619999,8.82138296538717,7.19601127468443,26.002348739951287,101.96393317028613,0.9345794392523364,16.307692307692307,2.5780189959294435,-1.0471204188481675,1.972898303128972,0.124587305,4763,TSE:4763,TSE,96057360.0,ok,7,ok,2026-08-23T02:29:50.368137+00:00,,TradingView scanner close; exact exchange timestamp unavailable,TradingView scanner (unofficial/undocumented),TradingView scanner (unofficial/undocumented),True,0.4075074264110181,0.8258169052119902,0.6308398595733189,0.3707804482851742,0.5498783454987834,0.660005401026195,0.124587305,0.8771266540642723,55.873615987037525,76.85660275452337,54.98783454987834,60.98649546333511,0.1450592592592592,0.9599555061179088,0.7452294997421351,0.9215481171548116,0.6440306681270537,0.5208333333333334,0.5401041666666667,0.9007391763463568,0.8756218905472637,0.4256861729673744,0.3032829598749348,71.02903929424728,58.595984903136,88.81805334468102,1.0,70.07939952951615,ok,16.0,Other,concentration_guard_keyword_v1,False,9.0,research_candidate,True,16.0,0.0,unchanged,67.44970990675264,UNKNOWN,1.7.0,71
CMII,CMII,Columbus Circle Capital Corp II - Class A Ordinary Shares,US,NASDAQ,Nasdaq Trader,CMII,NASDAQ,CMII,Columbus Circle Capital Corp II,10.04,599825.0,102968.33333333331,314569945.0,,1.3510513036164842,0.0,,0.0,,,,,,-0.049776007964169,1.414141414141402,2.0325203252032447,2.0325203252032447,0.1802106145975091,-0.0021640884,CMII,NASDAQ:CMII,NASDAQ,1033802.0666666664,ok,2,partial,2026-08-23T02:29:50.368137+00:00,,TradingView scanner close; exact exchange timestamp unavailable,TradingView scanner (unofficial/undocumented),TradingView scanner (unofficial/undocumented),True,0.4424583249648524,0.4966860815424784,0.5164691705161679,0.4870455914842337,0.2583063209076175,0.987346856798554,0.0021640884,0.9985898468976632,48.56647921269332,99.29683518481085,25.830632090761757,57.83869113743297,,,0.2714160839160839,,,,,,,0.76125,0.9848250232270052,51.6333041958042,98.48250232270053,,0.8,74.63556098656476,fundamental_partial,72.0,Other,concentration_guard_keyword_v1,False,27.0,research_candidate,True,,,new_entry,67.31064192122048,UNKNOWN,1.7.0,72
9757.T,9757,Funai Soken Holdings Incorporated,JP,Prime Market (Domestic),JPX,9757,TSE,9757,Funai Soken Holdings Incorporated,1160.0,284300.0,406543.3333333333,112380354309.0,13.318438114614343,3.883921505812439,3.92241379310345,31.0162288284782,0.0102828556495773,40.3812260998598,25.9884016115052,23.7253617647534,5.654935558828703,74.13121623728964,3.571428571428572,7.308048103607771,2.383053839364519,-9.972836631742336,1.7243932502612176,0.15058571,9757,TSE:9757,TSE,471590266.6666666,ok,7,ok,2026-08-23T02:29:50.368137+00:00,,TradingView scanner close; exact exchange timestamp unavailable,TradingView scanner (unofficial/undocumented),TradingView scanner (unofficial/undocumented),True,0.5850661625708885,0.6108560626519038,0.6267890899270862,0.2454766405617067,0.7469586374695864,0.7415608965703484,0.15058571,0.8482311639211451,51.70469889278964,79.48960302457468,74.69586374695864,62.09959965386125,0.0750838793103448,0.5956618464961068,0.8643630737493554,0.9518828451882844,0.6998904709748083,0.9203125,0.9354166666666668,0.4202745512143611,0.8214483139856275,0.1310201967892283,0.8806670140698281,53.034837234489686,87.76338993799175,62.08614325999943,1.0,67.29593073272488,ok,34.0,Other,concentration_guard_keyword_v1,False,22.0,research_candidate,True,35.0,1.0,unchanged,67.20653353043619,UNKNOWN,1.7.0,73
5351.T,5351,"SHINAGAWA REFRA CO.,LTD.",JP,Prime Market (Domestic),JPX,5351,TSE,5351,"SHINAGAWA REFRA CO., LTD",2067.0,95000.0,124010.0,97290693077.0,3.253250181077133,0.856195733883596,4.35413642960813,29.2953533842944,0.456647241435652,22.9531016542873,6.69454267932195,15.5819028065914,25.318749115988982,236.0460399205165,0.0,7.993730407523511,-14.868204283360791,8.61797162375197,1.751068931757584,0.6067114,5351,TSE:5351,TSE,256328670.0,ok,7,ok,2026-08-23T02:29:50.368137+00:00,,TradingView scanner close; exact exchange timestamp unavailable,TradingView scanner (unofficial/undocumented),TradingView scanner (unofficial/undocumented),True,0.3349986497434513,0.6351606805293005,0.1906562246826897,0.5476640561706724,0.6661259799945931,0.7350796651363759,0.6067114,0.3940048609235754,42.71199027815285,56.45422630299757,66.61259799945931,49.73264044256,0.3073849056603773,0.9955506117908788,0.9123259412068075,0.940899581589958,0.3253012048192771,0.3890625,0.8515625,0.8954593453009504,0.9480375898286346,0.8120145002589332,0.3611255862428348,90.66303510855398,57.3590274530414,92.17484675647924,1.0,70.31541747886726,ok,15.0,Other,concentration_guard_keyword_v1,False,8.0,research_candidate,True,15.0,0.0,unchanged,67.10243132681711,UNKNOWN,1.7.0,74
6741.T,6741,"Nippon Signal Company,Limited",JP,Prime Market (Domestic),JPX,6741,TSE,6741,"Nippon Signal Company, Limited",1806.0,210100.0,240970.0,112643249382.0,8.333352559414358,0.9954296824862068,3.10077519379845,12.5795118773412,0.0003888334113945,26.4320901951273,11.4316301865962,11.3053369353395,10.433465414207468,66.85658015593951,12.243629583592291,14.15929203539823,7.5,48.27586206896552,3.52105330601877,0.96918684,6741,TSE:6741,TSE,435191820.0,ok,7,ok,2026-08-23T02:29:50.368137+00:00,,TradingView scanner close; exact exchange timestamp unavailable,TradingView scanner (unofficial/undocumented),TradingView scanner (unofficial/undocumented),True,0.877396705374021,0.7907102349446394,0.724007561436673,0.857412908452606,0.7361449040281157,0.2627599243856332,0.96918684,0.2100999189846071,81.23818525519849,23.642992168512016,73.61449040281157,65.69583275566883,0.1199997231450719,0.9098998887652948,0.702423929860753,0.6333682008368201,0.4145673603504929,0.6578125,0.7505208333333333,0.6272439281942978,0.7982310668877833,0.723459347488348,0.9359041167274622,77.85943887047986,67.84346022496217,71.27374975410406,1.0,66.4126513382379,ok,45.0,Other,concentration_guard_keyword_v1,False,32.0,research_candidate,True,42.0,-3.0,unchanged,66.98717719880167,UNKNOWN,1.7.0,75
APUR,APUR,Aperture AC - Class A Ordinary Shares,US,NASDAQ,Nasdaq Trader,APUR,NASDAQ,APUR,Aperture AC,9.98,298822.0,127582.46666666666,147041357.94,,1.4264907042261574,0.0,,0.0,,,,,,0.4024144869215385,0.7063572149344125,0.7063572149344125,0.7063572149344125,0.0154930668525829,-0.025334343,APUR,NASDAQ:APUR,NASDAQ,1273273.0173333334,ok,2,partial,2026-08-23T02:29:50.368137+00:00,,TradingView scanner close; exact exchange timestamp unavailable,TradingView scanner (unofficial/undocumented),TradingView scanner (unofficial/undocumented),True,0.4629443663386222,0.4760996183972685,0.4906607752560755,0.468768829082145,0.2789708265802269,0.9987949387427194,0.025334343,0.9776390008058018,47.46183972685279,98.82169697742609,27.897082658022693,57.3670904791716,,,0.2714160839160839,,,,,,,0.733125,0.9848250232270052,50.2270541958042,98.48250232270053,,0.8,73.899899544085,fundamental_partial,85.0,Other,concentration_guard_keyword_v1,False,36.0,research_candidate,True,,,new_entry,66.87910830763256,UNKNOWN,1.7.0,76
7979.T,7979,SHOFU INC.,JP,Prime Market (Domestic),JPX,7979,TSE,7979,Shofu Inc.,2339.0,81000.0,99666.66666666669,83462917530.0,13.510079131288627,1.6312727668559297,2.35143223599829,13.1873526053505,0.0257764218102167,59.7805019866266,13.7489097780793,14.9699583292955,6.5269569256974735,52.40504724530055,8.136846971798429,30.088987764182423,29.512735326688816,15.563241106719367,2.9408245522009366,0.17408437,7979,TSE:7979,TSE,233120333.3333333,ok,7,ok,2026-08-23T02:29:50.368137+00:00,,TradingView scanner close; exact exchange timestamp unavailable,TradingView scanner (unofficial/undocumented),TradingView scanner (unofficial/undocumented),True,0.7820685930326762,0.9384283013772616,0.9170942479071024,0.6392114501755334,0.6531494998648283,0.3813124493653794,0.17408437,0.8196057250877666,81.92006481231434,60.0459087226573,65.31494998648283,73.96075856602535,0.0740188114578879,0.5878754171301446,0.4992264053635895,0.6563807531380753,0.8740416210295728,0.7401041666666667,0.8359375,0.4614572333685322,0.7451630735212825,0.4272397721387881,0.8223032829598749,50.47805315441741,78.5753464758838,60.33101534449074,1.0,65.62444900671919,ok,55.0,Other,concentration_guard_keyword_v1,False,41.0,research_candidate,True,53.0,-2.0,unchanged,66.7827264972436,UNKNOWN,1.7.0,77
